test,cluster genes,cluster gene ids,variable factors,gsea preranked pval,gsea contrast pval,bootstrapping pval,ora pval
cluster_8_UP - weight,9,ENSG00000164776|PHKG1 ENSG00000174059|CD34 ENSG00000224411|HSP90AA2P ENSG00000225231|LINC02470 ENSG00000226419|SLC16A1-AS1 ENSG00000227836|ENSG00000227836 ENSG00000235683|ENSG00000235683 ENSG00000278972|ENSG00000278972 ENSG00000280381|ENSG00000280381,NA,0.9662337662337663,1.0,,-
cluster_9_UP - weight,2,ENSG00000049247|UTS2 ENSG00000241566|IGKV2D-24,NA,0.9919286908474335,1.0,,-
cluster_10_UP - weight,21,ENSG00000004939|SLC4A1 ENSG00000104892|KLC3 ENSG00000133742|CA1 ENSG00000136732|GYPC ENSG00000143416|SELENBP1 ENSG00000158578|ALAS2 ENSG00000163554|SPTA1 ENSG00000165949|IFI27 ENSG00000166947|EPB42 ENSG00000167992|VWCE ENSG00000169877|AHSP ENSG00000173868|PHOSPHO1 ENSG00000180537|RNF182 ENSG00000196565|HBG2 ENSG00000198010|DLGAP2 ENSG00000206177|HBM ENSG00000211638|IGLV8-61 ENSG00000238243|OR2W3 ENSG00000249790|LINC02972 ENSG00000260592|ENSG00000260592 ENSG00000281990|IGHV1-69-2,NA,0.540558736290267,0.9606299212598425,,-
cluster_11_UP - weight,3,ENSG00000184292|TACSTD2 ENSG00000234199|LINC01191 ENSG00000283445|ENSG00000283445,NA,0.5864369968170754,1.0,,-
cluster_12_UP - weight,3,ENSG00000124575|H1-3 ENSG00000139438|FAM222A ENSG00000168298|H1-4,NA,0.7425984443364122,0.9693877551020408,,-
cluster_13_UP - weight,7,ENSG00000087116|ADAMTS2 ENSG00000122025|FLT3 ENSG00000155659|VSIG4 ENSG00000169902|TPST1 ENSG00000205517|RGL3 ENSG00000211942|IGHV3-13 ENSG00000276107|THBS1-IT1,NA,0.6523272795356674,1.0,,-
cluster_14_UP - weight,2,ENSG00000082293|COL19A1 ENSG00000172264|MACROD2,NA,0.8654982984929509,1.0,,-
cluster_15_DOWN - weight,7,ENSG00000067646|ZFY ENSG00000114374|USP9Y ENSG00000183878|UTY ENSG00000198692|EIF1AY ENSG00000231535|LINC00278 ENSG00000290853|ENSG00000290853 ENSG00000291033|TXLNGY,NA,0.0025163826998689386,0.4779116465863454,,-
cluster_16_UP - weight,2,ENSG00000114948|ADAM23 ENSG00000233913|RPL10P9,NA,1.0,1.0,,-
cluster_17_DOWN - weight,4,ENSG00000089159|PXN ENSG00000100242|SUN2 ENSG00000150867|PIP4K2A ENSG00000163219|ARHGAP25,NA,1.0,1.0,,-
cluster_18_DOWN - weight,2,ENSG00000136193|SCRN1 ENSG00000204882|GPR20,NA,0.5477326343381389,0.9448818897637795,,-
cluster_19_UP - weight,2,ENSG00000101197|BIRC7 ENSG00000211706|TRBV6-1,NA,0.9680705376229515,0.9606299212598425,,-
cluster_20_UP - weight,4,ENSG00000072682|P4HA2 ENSG00000108823|SGCA ENSG00000138592|USP8 ENSG00000253475|ENSG00000253475,NA,0.6847077326343382,0.955078125,,-
cluster_21_UP - weight,3,ENSG00000129204|USP6 ENSG00000247121|ENSG00000247121 ENSG00000282651|IGHV5-10-1,NA,0.6531981387596362,0.909853249475891,,-
cluster_22_UP - weight,3,ENSG00000041515|MYO16 ENSG00000144712|CAND2 ENSG00000170486|KRT72,NA,1.0,1.0,,-
cluster_23_UP - weight,4,ENSG00000033030|ZCCHC8 ENSG00000145216|FIP1L1 ENSG00000180376|CCDC66 ENSG00000198000|NOL8,NA,0.7217806160781367,0.9313304721030042,,-
cluster_24_UP - weight,7,ENSG00000133316|WDR74 ENSG00000137818|RPLP1 ENSG00000188486|H2AX ENSG00000197728|RPS26 ENSG00000272084|ENSG00000272084 ENSG00000277452|RN7SL473P ENSG00000287979|ENSG00000287979,NA,0.8611220597584235,1.0,,-
cluster_25_UP - weight,3,ENSG00000173065|FAM222B ENSG00000177238|TRIM72 ENSG00000244945|RUFY1-AS1,NA,0.8869663811758969,1.0,,-
cluster_26_DOWN - weight,2,ENSG00000128928|IVD ENSG00000143374|TARS2,NA,0.8688049415196316,0.9195876288659793,,-
cluster_27_UP - weight,5,ENSG00000063177|RPL18 ENSG00000100055|CYTH4 ENSG00000132475|H3-3B ENSG00000132507|EIF5A ENSG00000163466|ARPC2,NA,1.0,1.0,,-
cluster_28_DOWN - weight,4,ENSG00000070061|ELP1 ENSG00000112144|CILK1 ENSG00000138468|SENP7 ENSG00000168944|CEP120,NA,0.6719885618968188,0.7983706720977597,,-
cluster_29_UP - weight,8,ENSG00000081386|ZNF510 ENSG00000083817|ZNF416 ENSG00000090861|AARS1 ENSG00000121417|ZNF211 ENSG00000137601|NEK1 ENSG00000139697|SBNO1 ENSG00000203326|ZNF525 ENSG00000237440|ZNF737,NA,1.0,0.8400852878464818,,-
cluster_30_UP - weight,4,ENSG00000214401|KANSL1-AS1 ENSG00000238083|LRRC37A2 ENSG00000246228|CASC8 ENSG00000285668|ENSG00000285668,NA,0.989125144645217,1.0,,-
cluster_31_UP - weight,45,ENSG00000008382|MPND ENSG00000053371|AKR7A2 ENSG00000079462|PAFAH1B3 ENSG00000095380|NANS ENSG00000099203|TMED1 ENSG00000100448|CTSG ENSG00000101940|WDR13 ENSG00000103152|MPG ENSG00000103671|TRIP4 ENSG00000104976|SNAPC2 ENSG00000108010|GLRX3 ENSG00000108950|FAM20A ENSG00000111843|TMEM14C ENSG00000131966|ACTR10 ENSG00000132004|FBXW9 ENSG00000137074|APTX ENSG00000137767|SQOR ENSG00000138085|ATRAID ENSG00000140365|COMMD4 ENSG00000142552|RCN3 ENSG00000155115|GTF3C6 ENSG00000155957|TMBIM4 ENSG00000158019|BABAM2 ENSG00000160087|UBE2J2 ENSG00000160446|ZDHHC12 ENSG00000167065|DUSP18 ENSG00000168701|TMEM208 ENSG00000168894|RNF181 ENSG00000176108|CHMP6 ENSG00000177370|TIMM22 ENSG00000178952|TUFM ENSG00000179922|ZNF784 ENSG00000180992|MRPL14 ENSG00000185808|PIGP ENSG00000186577|SMIM29 ENSG00000214941|ZSWIM7 ENSG00000236753|MKLN1-AS ENSG00000239697|TNFSF12 ENSG00000241112|RPL29P14 ENSG00000243449|C4orf48 ENSG00000248712|CCDC153 ENSG00000250318|ENSG00000250318 ENSG00000272086|GOLPH3-DT ENSG00000286873|ENSG00000286873 ENSG00000289390|ENSG00000289390,NA,0.6084722776226565,0.8785425101214575,,-
cluster_32_DOWN - weight,3,ENSG00000157895|C12orf43 ENSG00000174109|C16orf91 ENSG00000233622|CYP2T1P,NA,0.8888575595527467,0.9285714285714286,,-
cluster_33_UP - weight,2,ENSG00000073536|NLE1 ENSG00000289810|ENSG00000289810,NA,0.9208244966043132,0.8614457831325302,,-
cluster_34_UP - weight,2,ENSG00000068615|REEP1 ENSG00000165716|DIPK1B,NA,0.868290771826475,1.0,,-
cluster_35_UP - weight,4,ENSG00000133812|SBF2 ENSG00000171365|CLCN5 ENSG00000179104|TMTC2 ENSG00000290385|ENSG00000290385,NA,0.618234599624974,1.0,,-
cluster_36_UP - weight,5,ENSG00000030110|BAK1 ENSG00000114125|RNF7 ENSG00000126698|DNAJC8 ENSG00000165916|PSMC3 ENSG00000188000|OR7D2,NA,0.6164089121887287,0.8223552894211577,,-
cluster_37_UP - weight,5,ENSG00000007350|TKTL1 ENSG00000146197|SCUBE3 ENSG00000167914|GSDMA ENSG00000275302|CCL4 ENSG00000275743|TRBV14,NA,0.8509301571868417,0.9693877551020408,,-
cluster_38_DOWN - weight,12,ENSG00000023041|ZDHHC6 ENSG00000110344|UBE4A ENSG00000112624|BICRAL ENSG00000116525|TRIM62 ENSG00000116698|SMG7 ENSG00000134283|PPHLN1 ENSG00000137642|SORL1 ENSG00000144028|SNRNP200 ENSG00000148700|ADD3 ENSG00000152601|MBNL1 ENSG00000174231|PRPF8 ENSG00000266094|RASSF5,NA,0.5900414154652687,0.8633776091081594,,-
cluster_39_UP - weight,6,ENSG00000124191|TOX2 ENSG00000182648|RNF32-DT ENSG00000196549|MME ENSG00000211663|IGLV3-19 ENSG00000211964|IGHV3-48 ENSG00000279942|ENSG00000279942,NA,0.5896199213630406,0.9491869918699187,,-
cluster_40_DOWN - weight,2,ENSG00000107679|PLEKHA1 ENSG00000165322|ARHGAP12,NA,0.8834683519688867,0.9470588235294117,,-
cluster_41_DOWN - weight,8,ENSG00000101096|NFATC2 ENSG00000127334|DYRK2 ENSG00000166685|COG1 ENSG00000167984|NLRC3 ENSG00000185920|PTCH1 ENSG00000186174|BCL9L ENSG00000188827|SLX4 ENSG00000235437|LINC01278,NA,0.67808125819135,1.0,,-
cluster_42_DOWN - weight,2,ENSG00000002933|TMEM176A ENSG00000106565|TMEM176B,NA,0.736278666694849,1.0,,-
cluster_43_DOWN - weight,7,ENSG00000114841|DNAH1 ENSG00000130816|DNMT1 ENSG00000143442|POGZ ENSG00000196313|POM121 ENSG00000215908|CROCCP2 ENSG00000272333|KMT2B ENSG00000272916|ENSG00000272916,NA,0.6516033202271735,0.9525691699604744,,-
cluster_44_UP - weight,5,ENSG00000011422|PLAUR ENSG00000081041|CXCL2 ENSG00000132823|OSER1 ENSG00000277632|CCL3 ENSG00000289872|ENSG00000289872,NA,0.6739187418086501,0.8950495049504951,,-
cluster_45_UP - weight,11,ENSG00000061938|TNK2 ENSG00000070010|UFD1 ENSG00000072518|MARK2 ENSG00000099331|MYO9B ENSG00000100941|PNN ENSG00000103168|TAF1C ENSG00000141279|NPEPPS ENSG00000144711|IQSEC1 ENSG00000167615|LENG8 ENSG00000181523|SGSH ENSG00000196476|C20orf96,NA,0.6159094381554274,1.0,,-
cluster_46_UP - weight,28,ENSG00000001497|LAS1L ENSG00000083168|KAT6A ENSG00000087460|GNAS ENSG00000103044|HAS3 ENSG00000108352|RAPGEFL1 ENSG00000110025|SNX15 ENSG00000112659|CUL9 ENSG00000119737|GPR75 ENSG00000124177|CHD6 ENSG00000124198|ARFGEF2 ENSG00000130338|TULP4 ENSG00000139133|ALG10 ENSG00000158079|PTPDC1 ENSG00000162402|USP24 ENSG00000164142|FHIP1A ENSG00000164828|SUN1 ENSG00000167258|CDK12 ENSG00000175164|ABO ENSG00000175662|TOM1L2 ENSG00000177173|NAP1L4P1 ENSG00000178607|ERN1 ENSG00000197774|EME2 ENSG00000213079|SCAF8 ENSG00000227372|TP73-AS1 ENSG00000230225|MTND5P14 ENSG00000257800|FNBP1P1 ENSG00000259366|ENSG00000259366 ENSG00000290870|ENSG00000290870,NA,0.6177695673310647,0.9390962671905697,,-
cluster_47_DOWN - weight,2,ENSG00000104983|CCDC61 ENSG00000110074|FOXRED1,NA,0.5477621131097067,0.8400852878464818,,-
cluster_48_UP - weight,4,ENSG00000105926|PALS2 ENSG00000114439|BBX ENSG00000135336|ORC3 ENSG00000242265|PEG10,NA,1.0,0.9285714285714286,,-
cluster_49_UP - weight,9,ENSG00000065534|MYLK ENSG00000134548|SPX ENSG00000152078|TLCD4 ENSG00000152952|PLOD2 ENSG00000163430|FSTL1 ENSG00000165914|TTC7B ENSG00000169756|LIMS1 ENSG00000196611|MMP1 ENSG00000197415|VEPH1,NA,0.9765976269719585,1.0,,-
cluster_50_UP - weight,31,ENSG00000010278|CD9 ENSG00000034713|GABARAPL2 ENSG00000100784|RPS6KA5 ENSG00000105518|TMEM205 ENSG00000114942|EEF1B2 ENSG00000117450|PRDX1 ENSG00000124780|KCNK17 ENSG00000125356|NDUFA1 ENSG00000126246|IGFLR1 ENSG00000128040|SPINK2 ENSG00000137312|FLOT1 ENSG00000146386|ABRACL ENSG00000147684|NDUFB9 ENSG00000162385|MAGOH ENSG00000163634|THOC7 ENSG00000164919|COX6C ENSG00000168653|NDUFS5 ENSG00000169230|PRELID1 ENSG00000170153|RNF150 ENSG00000171657|GPR82 ENSG00000172809|RPL38 ENSG00000173660|UQCRH ENSG00000174720|LARP7 ENSG00000175061|SNHG29 ENSG00000175193|PARL ENSG00000188612|SUMO2 ENSG00000196465|MYL6B ENSG00000215126|ZNG1F ENSG00000228506|PNISR-AS1 ENSG00000249138|SLED1 ENSG00000288792|ENSG00000288792,NA,0.5882528480693618,0.9627450980392157,,-
cluster_51_UP - weight,3,ENSG00000041802|LSG1 ENSG00000262714|ENSG00000262714 ENSG00000272498|ENSG00000272498,NA,0.8908874624229858,1.0,,-
cluster_52_DOWN - weight,3,ENSG00000110448|CD5 ENSG00000170004|CHD3 ENSG00000173757|STAT5B,NA,0.5685137614678899,1.0,,-
cluster_53_UP - weight,31,ENSG00000048828|FAM120A ENSG00000071246|VASH1 ENSG00000076108|BAZ2A ENSG00000099942|CRKL ENSG00000102572|STK24 ENSG00000108424|KPNB1 ENSG00000111877|MCM9 ENSG00000117713|ARID1A ENSG00000121892|PDS5A ENSG00000124942|AHNAK ENSG00000132972|RNF17 ENSG00000134250|NOTCH2 ENSG00000138674|SEC31A ENSG00000152818|UTRN ENSG00000159140|SON ENSG00000159592|GPBP1L1 ENSG00000165102|HGSNAT ENSG00000165671|NSD1 ENSG00000166326|TRIM44 ENSG00000166889|PATL1 ENSG00000168769|TET2 ENSG00000172534|HCFC1 ENSG00000176087|SLC35A4 ENSG00000178209|PLEC ENSG00000180357|ZNF609 ENSG00000197555|SIPA1L1 ENSG00000211642|IGLV10-54 ENSG00000215912|TTC34 ENSG00000242689|CNTF ENSG00000260032|NORAD ENSG00000283930|PLD5P1,NA,0.5686212183538387,0.8294117647058824,,-
cluster_54_UP - weight,48,ENSG00000050767|COL23A1 ENSG00000051128|HOMER3 ENSG00000058866|DGKG ENSG00000064989|CALCRL ENSG00000065911|MTHFD2 ENSG00000101188|NTSR1 ENSG00000103174|NAGPA ENSG00000103569|AQP9 ENSG00000103966|EHD4 ENSG00000108861|DUSP3 ENSG00000111846|GCNT2 ENSG00000112053|SLC26A8 ENSG00000112299|VNN1 ENSG00000117009|KMO ENSG00000117115|PADI2 ENSG00000123342|MMP19 ENSG00000136689|IL1RN ENSG00000137474|MYO7A ENSG00000137834|SMAD6 ENSG00000138411|HECW2 ENSG00000138413|IDH1 ENSG00000140157|NIPA2 ENSG00000145545|SRD5A1 ENSG00000145685|LHFPL2 ENSG00000146733|PSPH ENSG00000154736|ADAMTS5 ENSG00000156414|TDRD9 ENSG00000156735|BAG4 ENSG00000157637|SLC38A10 ENSG00000158488|CD1E ENSG00000158623|COPG2 ENSG00000159200|RCAN1 ENSG00000162433|AK4 ENSG00000163683|SMIM14 ENSG00000163823|CCR1 ENSG00000170439|METTL7B ENSG00000176170|SPHK1 ENSG00000185339|TCN2 ENSG00000186352|ANKRD37 ENSG00000188404|SELL ENSG00000196189|SEMA4A ENSG00000213639|PPP1CB ENSG00000225342|LRRK2-DT ENSG00000234336|JAZF1-AS1 ENSG00000259319|JDP2-AS1 ENSG00000266208|GJD3-AS1 ENSG00000284977|ENSG00000284977 ENSG00000287091|ENSG00000287091,NA,0.8052424639580603,1.0,,-
cluster_55_UP - weight,5,ENSG00000183281|PLGLB1 ENSG00000183648|NDUFB1 ENSG00000184056|VPS33B ENSG00000260257|ENSG00000260257 ENSG00000268205|ENSG00000268205,NA,0.8353997378768021,0.9525691699604744,,-
cluster_56_UP - weight,3,ENSG00000110455|ACCS ENSG00000156886|ITGAD ENSG00000160305|DIP2A,NA,0.9742168206125426,1.0,,-
cluster_57_UP - weight,3,ENSG00000153157|SYCP2L ENSG00000230606|APPAT ENSG00000253865|ENSG00000253865,NA,0.9947260064894689,1.0,,-
cluster_58_DOWN - weight,22,ENSG00000086758|HUWE1 ENSG00000096070|BRPF3 ENSG00000099381|SETD1A ENSG00000100888|CHD8 ENSG00000102974|CTCF ENSG00000107960|STN1 ENSG00000108021|TASOR2 ENSG00000110367|DDX6 ENSG00000124203|ZNF831 ENSG00000127311|HELB ENSG00000137492|THAP12 ENSG00000160218|TRAPPC10 ENSG00000166341|DCHS1 ENSG00000169180|XPO6 ENSG00000173821|RNF213 ENSG00000175455|CCDC14 ENSG00000177932|ZNF354C ENSG00000184517|ZFP1 ENSG00000197102|DYNC1H1 ENSG00000198743|SLC5A3 ENSG00000211788|TRAV13-1 ENSG00000260007|ENSG00000260007,NA,0.5668723936613845,0.943579766536965,,-
cluster_59_UP - weight,2,ENSG00000125900|SIRPD ENSG00000172123|SLFN12,NA,0.84168942628842,1.0,,-
cluster_60_DOWN - weight,2,ENSG00000178163|ZNF518B ENSG00000240445|FOXO3B,NA,0.6129908256880733,0.8049792531120332,,-
cluster_61_DOWN - weight,2,ENSG00000052841|TTC17 ENSG00000177606|JUN,NA,0.6495862198090245,0.7983706720977597,,-
cluster_62_UP - weight,6,ENSG00000171316|CHD7 ENSG00000244641|RPS26P43 ENSG00000279430|ENSG00000279430 ENSG00000288839|ENSG00000288839 ENSG00000289601|ENSG00000289601 ENSG00000291001|ENSG00000291001,NA,0.9579312957339209,1.0,,-
cluster_63_DOWN - weight,4,ENSG00000119401|TRIM32 ENSG00000155961|RAB39B ENSG00000186462|NAP1L2 ENSG00000248049|UBA6-DT,NA,0.9697018036798696,1.0,,-
cluster_64_UP - weight,11,ENSG00000011590|ZBTB32 ENSG00000105974|CAV1 ENSG00000211651|IGLV1-44 ENSG00000211659|IGLV3-25 ENSG00000211933|IGHV6-1 ENSG00000211935|IGHV1-3 ENSG00000211945|IGHV1-18 ENSG00000211950|IGHV1-24 ENSG00000222037|IGLC6 ENSG00000232216|IGHV3-43 ENSG00000290027|ENSG00000290027,NA,0.9932077179689203,1.0,,-
cluster_65_UP - weight,2,ENSG00000164574|GALNT10 ENSG00000196810|CTBP1-DT,NA,0.97318532922811,1.0,,-
cluster_66_UP - weight,2,ENSG00000151849|CENPJ ENSG00000168283|BMI1,NA,0.5422362664073894,0.8436911487758946,,-
cluster_67_UP - weight,4,ENSG00000109819|PPARGC1A ENSG00000160111|CPAMD8 ENSG00000163697|APBB2 ENSG00000264204|AGAP7P,NA,0.85808026791984,0.9591002044989775,,-
cluster_68_UP - weight,8,ENSG00000031691|CENPQ ENSG00000034533|ASTE1 ENSG00000116133|DHCR24 ENSG00000162623|TYW3 ENSG00000196455|PIK3R4 ENSG00000204611|ZNF616 ENSG00000249673|NOP14-AS1 ENSG00000276405|TRBV13,NA,0.7109880894506564,0.9195876288659793,,-
cluster_69_UP - weight,9,ENSG00000036448|MYOM2 ENSG00000092295|TGM1 ENSG00000125787|GNRH2 ENSG00000214193|SH3D21 ENSG00000224097|ENSG00000224097 ENSG00000230778|ANKRD63 ENSG00000263874|LINC00672 ENSG00000278942|ENSG00000278942 ENSG00000279453|ENSG00000279453,NA,0.6031964025279533,0.9608247422680413,,-
cluster_70_DOWN - weight,8,ENSG00000081237|PTPRC ENSG00000082805|ERC1 ENSG00000100345|MYH9 ENSG00000102034|ELF4 ENSG00000110514|MADD ENSG00000126746|ZNF384 ENSG00000167182|SP2 ENSG00000181222|POLR2A,NA,0.8323126414869534,0.9525691699604744,,-
cluster_71_UP - weight,2,ENSG00000010295|IFFO1 ENSG00000168010|ATG16L2,NA,0.9022834013231594,0.943579766536965,,-
cluster_72_UP - weight,16,ENSG00000010704|HFE ENSG00000085741|WNT11 ENSG00000115590|IL1R2 ENSG00000122420|PTGFR ENSG00000129596|CDO1 ENSG00000162817|C1orf115 ENSG00000171236|LRG1 ENSG00000181885|CLDN7 ENSG00000183621|ZNF438 ENSG00000196872|CRACDL ENSG00000213557|ENSG00000213557 ENSG00000228058|LINC01736 ENSG00000255801|ENSG00000255801 ENSG00000258227|CLEC5A ENSG00000272870|SAP30-DT ENSG00000282608|ADORA3,NA,0.8042746244581107,1.0,,-
cluster_73_UP - weight,5,ENSG00000099864|PALM ENSG00000162994|CLHC1 ENSG00000204084|INPP5B ENSG00000237541|HLA-DQA2 ENSG00000290878|HLA-DRB6,NA,0.6791329771146286,0.9325626204238922,,-
cluster_74_UP - weight,3,ENSG00000136270|TBRG4 ENSG00000241370|RPP21 ENSG00000255389|ENSG00000255389,NA,0.6976020246757356,0.8614457831325302,,-
cluster_75_UP - weight,2,ENSG00000238039|ENSG00000238039 ENSG00000275772|ENSG00000275772,NA,0.8320866126213721,0.9229249011857708,,-
cluster_76_UP - weight,5,ENSG00000135069|PSAT1 ENSG00000167325|RRM1 ENSG00000196584|XRCC2 ENSG00000204110|LINC02520 ENSG00000272636|DOC2B,NA,0.6501409820126397,0.860655737704918,,-
cluster_77_UP - weight,3,ENSG00000128654|MTX2 ENSG00000251615|ENSG00000251615 ENSG00000278983|ENSG00000278983,NA,0.9094207077326343,0.943579766536965,,-
cluster_78_UP - weight,10,ENSG00000100304|TTLL12 ENSG00000104918|RETN ENSG00000106853|PTGR1 ENSG00000107902|LHPP ENSG00000108528|SLC25A11 ENSG00000126067|PSMB2 ENSG00000128311|TST ENSG00000138639|ARHGAP24 ENSG00000228594|FNDC10 ENSG00000241258|CRCP,NA,0.682778505897772,0.875968992248062,,-
cluster_79_UP - weight,2,ENSG00000131148|EMC8 ENSG00000174564|IL20RB,NA,0.8563789552518255,0.92,,-
cluster_80_DOWN - weight,2,ENSG00000227370|ENSG00000227370 ENSG00000237037|NDUFA6-DT,NA,0.9889717178072007,1.0,,-
cluster_81_UP - weight,2,ENSG00000163904|SENP2 ENSG00000227946|INO80D-AS2,NA,0.9570844980554204,1.0,,-
cluster_82_UP - weight,4,ENSG00000111726|CMAS ENSG00000114209|PDCD10 ENSG00000150776|NKAPD1 ENSG00000169019|COMMD8,NA,1.0,1.0,,-
cluster_83_UP - weight,3,ENSG00000115457|IGFBP2 ENSG00000170412|GPRC5C ENSG00000227232|WASH7P,NA,0.6026736566186107,0.9606299212598425,,-
cluster_84_UP - weight,2,ENSG00000132329|RAMP1 ENSG00000197647|ZNF433,NA,0.9493357904376435,0.9524793388429752,,-
cluster_85_UP - weight,2,ENSG00000271943|ENSG00000271943 ENSG00000280279|LINC02887,NA,0.9803655809431211,0.8294117647058824,,-
cluster_86_UP - weight,13,ENSG00000050555|LAMC3 ENSG00000070087|PFN2 ENSG00000074276|CDHR2 ENSG00000092068|SLC7A8 ENSG00000110881|ASIC1 ENSG00000150967|ABCB9 ENSG00000158859|ADAMTS4 ENSG00000181690|PLAG1 ENSG00000189283|FHIT ENSG00000204314|PRRT1 ENSG00000242686|PDE6B-AS1 ENSG00000281106|TMEM272 ENSG00000287510|ENSG00000287510,NA,0.6663668773294442,0.8856015779092702,,-
cluster_87_DOWN - weight,3,ENSG00000125827|TMX4 ENSG00000143319|ISG20L2 ENSG00000159784|FAM131B,NA,0.8289241006319882,1.0,,-
cluster_88_DOWN - weight,5,ENSG00000096433|ITPR3 ENSG00000118412|CASP8AP2 ENSG00000143401|ANP32E ENSG00000151835|SACS ENSG00000197121|PGAP1,NA,0.9676139798355562,0.9329268292682927,,-
cluster_89_UP - weight,3,ENSG00000101365|IDH3B ENSG00000109736|MFSD10 ENSG00000130511|SSBP4,NA,0.9434076015727392,0.9369024856596558,,-
cluster_90_UP - weight,18,ENSG00000012061|ERCC1 ENSG00000101150|TPD52L2 ENSG00000117410|ATP6V0B ENSG00000123349|PFDN5 ENSG00000134824|FADS2 ENSG00000135404|CD63 ENSG00000141480|ARRB2 ENSG00000151650|VENTX ENSG00000160410|SHKBP1 ENSG00000165233|CARD19 ENSG00000171943|SRGAP2C ENSG00000183963|SMTN ENSG00000227560|RPS15AP30 ENSG00000245532|NEAT1 ENSG00000255031|ENSG00000255031 ENSG00000255760|LINC02422 ENSG00000279175|ENSG00000279175 ENSG00000289340|ENSG00000289340,NA,0.5436225425950196,0.8582089552238806,,-
cluster_91_UP - weight,6,ENSG00000109680|TBC1D19 ENSG00000115947|ORC4 ENSG00000129167|TPH1 ENSG00000185736|ADARB2 ENSG00000197323|TRIM33 ENSG00000283361|CFAP97D2,NA,0.6577858310867547,0.883495145631068,,-
cluster_92_UP - weight,2,ENSG00000079337|RAPGEF3 ENSG00000184221|OLIG1,NA,0.8377540106951872,1.0,,-
cluster_93_UP - weight,2,ENSG00000049089|COL9A2 ENSG00000186583|SPATC1,NA,0.6878292659212445,1.0,,-
cluster_94_UP - weight,4,ENSG00000122386|ZNF205 ENSG00000126522|ASL ENSG00000167397|VKORC1 ENSG00000167779|IGFBP6,NA,0.5751414694318094,0.9429735234215886,,-
cluster_95_UP - weight,2,ENSG00000072062|PRKACA ENSG00000182578|CSF1R,NA,1.0,1.0,,-
cluster_96_UP - weight,16,ENSG00000035664|DAPK2 ENSG00000057657|PRDM1 ENSG00000091181|IL5RA ENSG00000115392|FANCL ENSG00000127990|SGCE ENSG00000135631|RAB11FIP5 ENSG00000147234|FRMPD3 ENSG00000156463|SH3RF2 ENSG00000167094|TTC16 ENSG00000182534|MXRA7 ENSG00000196358|NTNG2 ENSG00000232022|FAAHP1 ENSG00000233306|TRGV2 ENSG00000256937|KRT17P8 ENSG00000270379|HEATR9 ENSG00000287277|ENSG00000287277,NA,0.603302752293578,0.9339805825242719,,-
cluster_97_UP - weight,2,ENSG00000215559|ANKRD20A11P ENSG00000290581|ENSG00000290581,NA,0.9415286801818131,1.0,,-
cluster_98_UP - weight,3,ENSG00000172348|RCAN2 ENSG00000253731|PCDHGA6 ENSG00000290537|ENSG00000290537,NA,0.9858258938436382,1.0,,-
cluster_99_UP - weight,2,ENSG00000204644|ZFP57 ENSG00000289690|ENSG00000289690,NA,0.8535151052156399,1.0,,-
cluster_100_UP - weight,3,ENSG00000123416|TUBA1B ENSG00000161960|EIF4A1 ENSG00000255717|SNHG1,NA,0.6932049100631987,0.883495145631068,,-
cluster_101_DOWN - weight,2,ENSG00000119185|ITGB1BP1 ENSG00000143198|MGST3,NA,0.9673632250102837,1.0,,-
cluster_102_UP - weight,22,ENSG00000085840|ORC1 ENSG00000094804|CDC6 ENSG00000112984|KIF20A ENSG00000116117|PARD3B ENSG00000118193|KIF14 ENSG00000118777|ABCG2 ENSG00000135476|ESPL1 ENSG00000135525|MAP7 ENSG00000138160|KIF11 ENSG00000142945|KIF2C ENSG00000144354|CDCA7 ENSG00000148773|MKI67 ENSG00000156970|BUB1B ENSG00000164237|CMBL ENSG00000166803|PCLAF ENSG00000169607|CKAP2L ENSG00000184661|CDCA2 ENSG00000186185|KIF18B ENSG00000211650|IGLV5-45 ENSG00000211658|IGLV3-27 ENSG00000234286|ENSG00000234286 ENSG00000276043|UHRF1,NA,0.7141604278074867,1.0,,-
cluster_103_UP - weight,2,ENSG00000211698|TRGV4 ENSG00000229769|TRBV10-2,NA,0.981014847342541,1.0,,-
cluster_104_UP - weight,3,ENSG00000196214|ZNF766 ENSG00000229721|ENSG00000229721 ENSG00000267152|ENSG00000267152,NA,0.9656950093078958,1.0,,-
cluster_105_UP - weight,2,ENSG00000125746|EML2 ENSG00000142178|SIK1,NA,0.911865175822395,1.0,,-
cluster_106_UP - weight,6,ENSG00000106772|PRUNE2 ENSG00000126803|HSPA2 ENSG00000129925|PGAP6 ENSG00000205837|LINC00487 ENSG00000225964|NRIR ENSG00000287252|ENSG00000287252,NA,0.7864744429882045,1.0,,-
cluster_107_UP - weight,4,ENSG00000087077|TRIP6 ENSG00000142347|MYO1F ENSG00000172932|ANKRD13D ENSG00000269981|ENSG00000269981,NA,0.8673266618357931,1.0,,-
